	EX_pro_e	rxn2	EX_gly_e	rxn3	EX_h_e	rxn4	EX_co2_e	rxn5	EX_pi_e	rxn6	EX_adp_c	rxn8	DM_atp_c
259	-812.9964254877873	812.9964254877873	-812.9964254877873	812.9964254877873	812.9964254877873	812.9964254877873	812.9964254877873	812.9964254877873	-812.9964254877873	812.9964254877873	-812.9964254877873	812.9964254877873	812.9964254877873
260	-806.7088755880875	806.7088755880875	-806.7088755880875	806.7088755880875	806.7088755880875	806.7088755880875	806.7088755880875	806.7088755880875	-806.7088755880875	806.7088755880875	-806.7088755880875	806.7088755880875	806.7088755880875
261	-803.558813088338	803.558813088338	-803.558813088338	803.558813088338	803.558813088338	803.558813088338	803.558813088338	803.558813088338	-803.558813088338	803.558813088338	-803.558813088338	803.558813088338	803.558813088338
262	-801.9806317759634	801.9806317759634	-801.9806317759634	801.9806317759634	801.9806317759634	801.9806317759634	801.9806317759634	801.9806317759634	-801.9806317759634	801.9806317759634	-801.9806317759634	801.9806317759634	801.9806317759634
263	-801.1899629384637	801.1899629384637	-801.1899629384637	801.1899629384637	801.1899629384637	801.1899629384637	801.1899629384637	801.1899629384637	-801.1899629384637	801.1899629384637	-801.1899629384637	801.1899629384637	801.1899629384637
264	-950.5943437499124	950.5943437499124	-950.5943437499124	950.5943437499124	950.5943437499124	950.5943437499124	950.5943437499124	950.5943437499124	-950.5943437499124	950.5943437499124	-950.5943437499124	950.5943437499124	950.5943437499124
265	-925.6444435499124	925.6444435499124	-925.6444435499124	925.6444435499124	925.6444435499124	925.6444435499124	925.6444435499124	925.6444435499124	-925.6444435499124	925.6444435499124	-925.6444435499124	925.6444435499124	925.6444435499124
266	-913.1445435497125	913.1445435497125	-913.1445435497125	913.1445435497125	913.1445435497125	913.1445435497125	913.1445435497125	913.1445435497125	-913.1445435497125	913.1445435497125	-913.1445435497125	913.1445435497125	913.1445435497125
267	-906.8820936496121	906.8820936496121	-906.8820936496121	906.8820936496121	906.8820936496121	906.8820936496121	906.8820936496121	906.8820936496121	-906.8820936496121	906.8820936496121	-906.8820936496121	906.8820936496121	906.8820936496121
268	-903.7446062496621	903.7446062496621	-903.7446062496621	903.7446062496621	903.7446062496621	903.7446062496621	903.7446062496621	903.7446062496621	-903.7446062496621	903.7446062496621	-903.7446062496621	903.7446062496621	903.7446062496621
269	-901.3852125874122	901.3852125874122	-901.3852125874122	901.3852125874122	901.3852125874122	901.3852125874122	901.3852125874122	901.3852125874122	-901.3852125874122	901.3852125874122	-901.3852125874122	901.3852125874122	901.3852125874122
270	-875.6446435499123	875.6446435499123	-875.6446435499123	875.6446435499123	875.6446435499123	875.6446435499123	875.6446435499123	875.6446435499123	-875.6446435499123	875.6446435499123	-875.6446435499123	875.6446435499123	875.6446435499123
271	-863.1447435497124	863.1447435497124	-863.1447435497124	863.1447435497124	863.1447435497124	863.1447435497124	863.1447435497124	863.1447435497124	-863.1447435497124	863.1447435497124	-863.1447435497124	863.1447435497124	863.1447435497124
272	-856.882293649612	856.882293649612	-856.882293649612	856.882293649612	856.882293649612	856.882293649612	856.882293649612	856.882293649612	-856.882293649612	856.882293649612	-856.882293649612	856.882293649612	856.882293649612
273	-853.744806249662	853.744806249662	-853.744806249662	853.744806249662	853.744806249662	853.744806249662	853.744806249662	853.744806249662	-853.744806249662	853.744806249662	-853.744806249662	853.744806249662	853.744806249662
274	-851.3854125874121	851.3854125874121	-851.3854125874121	851.3854125874121	851.3854125874121	851.3854125874121	851.3854125874121	851.3854125874121	-851.3854125874121	851.3854125874121	-851.3854125874121	851.3854125874121	851.3854125874121
275	-838.0948437497124	838.0948437497124	-838.0948437497124	838.0948437497124	838.0948437497124	838.0948437497124	838.0948437497124	838.0948437497124	-838.0948437497124	838.0948437497124	-838.0948437497124	838.0948437497124	838.0948437497124
276	-831.832393849612	831.832393849612	-831.832393849612	831.832393849612	831.832393849612	831.832393849612	831.832393849612	831.832393849612	-831.832393849612	831.832393849612	-831.832393849612	831.832393849612	831.832393849612
277	-828.694906449662	828.694906449662	-828.694906449662	828.694906449662	828.694906449662	828.694906449662	828.694906449662	828.694906449662	-828.694906449662	828.694906449662	-828.694906449662	828.694906449662	828.694906449662
278	-826.3355127874121	826.3355127874121	-826.3355127874121	826.3355127874121	826.3355127874121	826.3355127874121	826.3355127874121	826.3355127874121	-826.3355127874121	826.3355127874121	-826.3355127874121	826.3355127874121	826.3355127874121
279	-819.2823940498121	819.2823940498121	-819.2823940498121	819.2823940498121	819.2823940498121	819.2823940498121	819.2823940498121	819.2823940498121	-819.2823940498121	819.2823940498121	-819.2823940498121	819.2823940498121	819.2823940498121
280	-816.144906649862	816.144906649862	-816.144906649862	816.144906649862	816.144906649862	816.144906649862	816.144906649862	816.144906649862	-816.144906649862	816.144906649862	-816.144906649862	816.144906649862	816.144906649862
281	-813.7855129876122	813.7855129876122	-813.7855129876122	813.7855129876122	813.7855129876122	813.7855129876122	813.7855129876122	813.7855129876122	-813.7855129876122	813.7855129876122	-813.7855129876122	813.7855129876122	813.7855129876122
282	-809.8573567501622	809.8573567501622	-809.8573567501622	809.8573567501622	809.8573567501622	809.8573567501622	809.8573567501622	809.8573567501622	-809.8573567501622	809.8573567501622	-809.8573567501622	809.8573567501622	809.8573567501622
283	-807.4979630879124	807.4979630879124	-807.4979630879124	807.4979630879124	807.4979630879124	807.4979630879124	807.4979630879124	807.4979630879124	-807.4979630879124	807.4979630879124	-807.4979630879124	807.4979630879124	807.4979630879124
284	-805.1354130630374	805.1354130630374	-805.1354130630374	805.1354130630374	805.1354130630374	805.1354130630374	805.1354130630374	805.1354130630374	-805.1354130630374	805.1354130630374	-805.1354130630374	805.1354130630374	805.1354130630374
285	-902.172725062287	902.172725062287	-902.172725062287	902.172725062287	902.172725062287	902.172725062287	902.172725062287	902.172725062287	-902.172725062287	902.172725062287	-902.172725062287	902.172725062287	902.172725062287
286	-852.1729250622869	852.1729250622869	-852.1729250622869	852.1729250622869	852.1729250622869	852.1729250622869	852.1729250622869	852.1729250622869	-852.1729250622869	852.1729250622869	-852.1729250622869	852.1729250622869	852.1729250622869
287	-827.1230252622869	827.1230252622869	-827.1230252622869	827.1230252622869	827.1230252622869	827.1230252622869	827.1230252622869	827.1230252622869	-827.1230252622869	827.1230252622869	-827.1230252622869	827.1230252622869	827.1230252622869
288	-814.573025462487	814.573025462487	-814.573025462487	814.573025462487	814.573025462487	814.573025462487	814.573025462487	814.573025462487	-814.573025462487	814.573025462487	-814.573025462487	814.573025462487	814.573025462487
289	-808.2854755627872	808.2854755627872	-808.2854755627872	808.2854755627872	808.2854755627872	808.2854755627872	808.2854755627872	808.2854755627872	-808.2854755627872	808.2854755627872	-808.2854755627872	808.2854755627872	808.2854755627872
290	-804.3479005881626	804.3479005881626	-804.3479005881626	804.3479005881626	804.3479005881626	804.3479005881626	804.3479005881626	804.3479005881626	-804.3479005881626	804.3479005881626	-804.3479005881626	804.3479005881626	804.3479005881626
291	-802.769719275788	802.769719275788	-802.769719275788	802.769719275788	802.769719275788	802.769719275788	802.769719275788	802.769719275788	-802.769719275788	802.769719275788	-802.769719275788	802.769719275788	802.769719275788
292	-975.5426689249626	975.5426689249626	-975.5426689249626	975.5426689249626	975.5426689249626	975.5426689249626	975.5426689249626	975.5426689249626	-975.5426689249626	975.5426689249626	-975.5426689249626	975.5426689249626	975.5426689249626
293	-963.0926687251625	963.0926687251625	-963.0926687251625	963.0926687251625	963.0926687251625	963.0926687251625	963.0926687251625	963.0926687251625	-963.0926687251625	963.0926687251625	-963.0926687251625	963.0926687251625	963.0926687251625
294	-956.8552186250628	956.8552186250628	-956.8552186250628	956.8552186250628	956.8552186250628	956.8552186250628	956.8552186250628	956.8552186250628	-956.8552186250628	956.8552186250628	-956.8552186250628	956.8552186250628	956.8552186250628
295	-953.7302561249127	953.7302561249127	-953.7302561249127	953.7302561249127	953.7302561249127	953.7302561249127	953.7302561249127	953.7302561249127	-953.7302561249127	953.7302561249127	-953.7302561249127	953.7302561249127	953.7302561249127
296	-952.1646499123375	952.1646499123375	-952.1646499123375	952.1646499123375	952.1646499123375	952.1646499123375	952.1646499123375	952.1646499123375	-952.1646499123375	952.1646499123375	-952.1646499123375	952.1646499123375	952.1646499123375
297	-938.1427685251625	938.1427685251625	-938.1427685251625	938.1427685251625	938.1427685251625	938.1427685251625	938.1427685251625	938.1427685251625	-938.1427685251625	938.1427685251625	-938.1427685251625	938.1427685251625	938.1427685251625
298	-931.9053184250628	931.9053184250628	-931.9053184250628	931.9053184250628	931.9053184250628	931.9053184250628	931.9053184250628	931.9053184250628	-931.9053184250628	931.9053184250628	-931.9053184250628	931.9053184250628	931.9053184250628
299	-928.7803559249129	928.7803559249129	-928.7803559249129	928.7803559249129	928.7803559249129	928.7803559249129	928.7803559249129	928.7803559249129	-928.7803559249129	928.7803559249129	-928.7803559249129	928.7803559249129	928.7803559249129
300	-926.4303809998377	926.4303809998377	-926.4303809998377	926.4303809998377	926.4303809998377	926.4303809998377	926.4303809998377	926.4303809998377	-926.4303809998377	926.4303809998377	-926.4303809998377	926.4303809998377	926.4303809998377
301	-919.4054184248629	919.4054184248629	-919.4054184248629	919.4054184248629	919.4054184248629	919.4054184248629	919.4054184248629	919.4054184248629	-919.4054184248629	919.4054184248629	-919.4054184248629	919.4054184248629	919.4054184248629
302	-916.2804559247128	916.2804559247128	-916.2804559247128	916.2804559247128	916.2804559247128	916.2804559247128	916.2804559247128	916.2804559247128	-916.2804559247128	916.2804559247128	-916.2804559247128	916.2804559247128	916.2804559247128
303	-914.7148497121376	914.7148497121376	-914.7148497121376	914.7148497121376	914.7148497121376	914.7148497121376	914.7148497121376	914.7148497121376	-914.7148497121376	914.7148497121376	-914.7148497121376	914.7148497121376	914.7148497121376
304	-910.0180060246126	910.0180060246126	-910.0180060246126	910.0180060246126	910.0180060246126	910.0180060246126	910.0180060246126	910.0180060246126	-910.0180060246126	910.0180060246126	-910.0180060246126	910.0180060246126	910.0180060246126
305	-908.4523998120375	908.4523998120375	-908.4523998120375	908.4523998120375	908.4523998120375	908.4523998120375	908.4523998120375	908.4523998120375	-908.4523998120375	908.4523998120375	-908.4523998120375	908.4523998120375	908.4523998120375
306	-907.6680310995374	907.6680310995374	-907.6680310995374	907.6680310995374	907.6680310995374	907.6680310995374	907.6680310995374	907.6680310995374	-907.6680310995374	907.6680310995374	-907.6680310995374	907.6680310995374	907.6680310995374
307	-905.3149124120872	905.3149124120872	-905.3149124120872	905.3149124120872	905.3149124120872	905.3149124120872	905.3149124120872	905.3149124120872	-905.3149124120872	905.3149124120872	-905.3149124120872	905.3149124120872	905.3149124120872
308	-902.9586625122121	902.9586625122121	-902.9586625122121	902.9586625122121	902.9586625122121	902.9586625122121	902.9586625122121	902.9586625122121	-902.9586625122121	902.9586625122121	-902.9586625122121	902.9586625122121	902.9586625122121
309	-888.1429685251627	888.1429685251627	-888.1429685251627	888.1429685251627	888.1429685251627	888.1429685251627	888.1429685251627	888.1429685251627	-888.1429685251627	888.1429685251627	-888.1429685251627	888.1429685251627	888.1429685251627
310	-881.9055184250627	881.9055184250627	-881.9055184250627	881.9055184250627	881.9055184250627	881.9055184250627	881.9055184250627	881.9055184250627	-881.9055184250627	881.9055184250627	-881.9055184250627	881.9055184250627	881.9055184250627
311	-878.7805559249128	878.7805559249128	-878.7805559249128	878.7805559249128	878.7805559249128	878.7805559249128	878.7805559249128	878.7805559249128	-878.7805559249128	878.7805559249128	-878.7805559249128	878.7805559249128	878.7805559249128
312	-876.4305809998376	876.4305809998376	-876.4305809998376	876.4305809998376	876.4305809998376	876.4305809998376	876.4305809998376	876.4305809998376	-876.4305809998376	876.4305809998376	-876.4305809998376	876.4305809998376	876.4305809998376
313	-869.4056184248628	869.4056184248628	-869.4056184248628	869.4056184248628	869.4056184248628	869.4056184248628	869.4056184248628	869.4056184248628	-869.4056184248628	869.4056184248628	-869.4056184248628	869.4056184248628	869.4056184248628
314	-866.2806559247127	866.2806559247127	-866.2806559247127	866.2806559247127	866.2806559247127	866.2806559247127	866.2806559247127	866.2806559247127	-866.2806559247127	866.2806559247127	-866.2806559247127	866.2806559247127	866.2806559247127
315	-864.7150497121376	864.7150497121376	-864.7150497121376	864.7150497121376	864.7150497121376	864.7150497121376	864.7150497121376	864.7150497121376	-864.7150497121376	864.7150497121376	-864.7150497121376	864.7150497121376	864.7150497121376
316	-860.0182060246126	860.0182060246126	-860.0182060246126	860.0182060246126	860.0182060246126	860.0182060246126	860.0182060246126	860.0182060246126	-860.0182060246126	860.0182060246126	-860.0182060246126	860.0182060246126	860.0182060246126
317	-858.4525998120374	858.4525998120374	-858.4525998120374	858.4525998120374	858.4525998120374	858.4525998120374	858.4525998120374	858.4525998120374	-858.4525998120374	858.4525998120374	-858.4525998120374	858.4525998120374	858.4525998120374
318	-857.6682310995374	857.6682310995374	-857.6682310995374	857.6682310995374	857.6682310995374	857.6682310995374	857.6682310995374	857.6682310995374	-857.6682310995374	857.6682310995374	-857.6682310995374	857.6682310995374	857.6682310995374
319	-855.3151124120872	855.3151124120872	-855.3151124120872	855.3151124120872	855.3151124120872	855.3151124120872	855.3151124120872	855.3151124120872	-855.3151124120872	855.3151124120872	-855.3151124120872	855.3151124120872	855.3151124120872
320	-852.958862512212	852.958862512212	-852.958862512212	852.958862512212	852.958862512212	852.958862512212	852.958862512212	852.958862512212	-852.958862512212	852.958862512212	-852.958862512212	852.958862512212	852.958862512212
321	-844.3557186248628	844.3557186248628	-844.3557186248628	844.3557186248628	844.3557186248628	844.3557186248628	844.3557186248628	844.3557186248628	-844.3557186248628	844.3557186248628	-844.3557186248628	844.3557186248628	844.3557186248628
322	-841.2307561247127	841.2307561247127	-841.2307561247127	841.2307561247127	841.2307561247127	841.2307561247127	841.2307561247127	841.2307561247127	-841.2307561247127	841.2307561247127	-841.2307561247127	841.2307561247127	841.2307561247127
323	-839.6651499121375	839.6651499121375	-839.6651499121375	839.6651499121375	839.6651499121375	839.6651499121375	839.6651499121375	839.6651499121375	-839.6651499121375	839.6651499121375	-839.6651499121375	839.6651499121375	839.6651499121375
324	-834.9683062246125	834.9683062246125	-834.9683062246125	834.9683062246125	834.9683062246125	834.9683062246125	834.9683062246125	834.9683062246125	-834.9683062246125	834.9683062246125	-834.9683062246125	834.9683062246125	834.9683062246125
325	-833.4027000120374	833.4027000120374	-833.4027000120374	833.4027000120374	833.4027000120374	833.4027000120374	833.4027000120374	833.4027000120374	-833.4027000120374	833.4027000120374	-833.4027000120374	833.4027000120374	833.4027000120374
326	-832.6183312995373	832.6183312995373	-832.6183312995373	832.6183312995373	832.6183312995373	832.6183312995373	832.6183312995373	832.6183312995373	-832.6183312995373	832.6183312995373	-832.6183312995373	832.6183312995373	832.6183312995373
327	-830.2652126120871	830.2652126120871	-830.2652126120871	830.2652126120871	830.2652126120871	830.2652126120871	830.2652126120871	830.2652126120871	-830.2652126120871	830.2652126120871	-830.2652126120871	830.2652126120871	830.2652126120871
328	-827.908962712212	827.908962712212	-827.908962712212	827.908962712212	827.908962712212	827.908962712212	827.908962712212	827.908962712212	-827.908962712212	827.908962712212	-827.908962712212	827.908962712212	827.908962712212
329	-822.4183064248126	822.4183064248126	-822.4183064248126	822.4183064248126	822.4183064248126	822.4183064248126	822.4183064248126	822.4183064248126	-822.4183064248126	822.4183064248126	-822.4183064248126	822.4183064248126	822.4183064248126
330	-820.0683314997374	820.0683314997374	-820.0683314997374	820.0683314997374	820.0683314997374	820.0683314997374	820.0683314997374	820.0683314997374	-820.0683314997374	820.0683314997374	-820.0683314997374	820.0683314997374	820.0683314997374
331	-817.7152128122872	817.7152128122872	-817.7152128122872	817.7152128122872	817.7152128122872	817.7152128122872	817.7152128122872	817.7152128122872	-817.7152128122872	817.7152128122872	-817.7152128122872	817.7152128122872	817.7152128122872
332	-815.358962912412	815.358962912412	-815.358962912412	815.358962912412	815.358962912412	815.358962912412	815.358962912412	815.358962912412	-815.358962912412	815.358962912412	-815.358962912412	815.358962912412	815.358962912412
333	-811.4276629125874	811.4276629125874	-811.4276629125874	811.4276629125874	811.4276629125874	811.4276629125874	811.4276629125874	811.4276629125874	-811.4276629125874	811.4276629125874	-811.4276629125874	811.4276629125874	811.4276629125874
334	-809.0714130127122	809.0714130127122	-809.0714130127122	809.0714130127122	809.0714130127122	809.0714130127122	809.0714130127122	809.0714130127122	-809.0714130127122	809.0714130127122	-809.0714130127122	809.0714130127122	809.0714130127122
335	-805.9213505129627	805.9213505129627	-805.9213505129627	805.9213505129627	805.9213505129627	805.9213505129627	805.9213505129627	805.9213505129627	-805.9213505129627	805.9213505129627	-805.9213505129627	805.9213505129627	805.9213505129627
336	-951.3802811998374	951.3802811998374	-951.3802811998374	951.3802811998374	951.3802811998374	951.3802811998374	951.3802811998374	951.3802811998374	-951.3802811998374	951.3802811998374	-951.3802811998374	951.3802811998374	951.3802811998374
337	-927.2147497123377	927.2147497123377	-927.2147497123377	927.2147497123377	927.2147497123377	927.2147497123377	927.2147497123377	927.2147497123377	-927.2147497123377	927.2147497123377	-927.2147497123377	927.2147497123377	927.2147497123377
338	-913.9304809996376	913.9304809996376	-913.9304809996376	913.9304809996376	913.9304809996376	913.9304809996376	913.9304809996376	913.9304809996376	-913.9304809996376	913.9304809996376	-913.9304809996376	913.9304809996376	913.9304809996376
339	-904.5305436995872	904.5305436995872	-904.5305436995872	904.5305436995872	904.5305436995872	904.5305436995872	904.5305436995872	904.5305436995872	-904.5305436995872	904.5305436995872	-904.5305436995872	904.5305436995872	904.5305436995872
340	-877.2149497123377	877.2149497123377	-877.2149497123377	877.2149497123377	877.2149497123377	877.2149497123377	877.2149497123377	877.2149497123377	-877.2149497123377	877.2149497123377	-877.2149497123377	877.2149497123377	877.2149497123377
341	-863.9306809996375	863.9306809996375	-863.9306809996375	863.9306809996375	863.9306809996375	863.9306809996375	863.9306809996375	863.9306809996375	-863.9306809996375	863.9306809996375	-863.9306809996375	863.9306809996375	863.9306809996375
342	-854.5307436995871	854.5307436995871	-854.5307436995871	854.5307436995871	854.5307436995871	854.5307436995871	854.5307436995871	854.5307436995871	-854.5307436995871	854.5307436995871	-854.5307436995871	854.5307436995871	854.5307436995871
343	-838.8807811996375	838.8807811996375	-838.8807811996375	838.8807811996375	838.8807811996375	838.8807811996375	838.8807811996375	838.8807811996375	-838.8807811996375	838.8807811996375	-838.8807811996375	838.8807811996375	838.8807811996375
344	-829.4808438995871	829.4808438995871	-829.4808438995871	829.4808438995871	829.4808438995871	829.4808438995871	829.4808438995871	829.4808438995871	-829.4808438995871	829.4808438995871	-829.4808438995871	829.4808438995871	829.4808438995871
345	-820.8527002122374	820.8527002122374	-820.8527002122374	820.8527002122374	820.8527002122374	820.8527002122374	820.8527002122374	820.8527002122374	-820.8527002122374	820.8527002122374	-820.8527002122374	820.8527002122374	820.8527002122374
346	-816.9308440997871	816.9308440997871	-816.9308440997871	816.9308440997871	816.9308440997871	816.9308440997871	816.9308440997871	816.9308440997871	-816.9308440997871	816.9308440997871	-816.9308440997871	816.9308440997871	816.9308440997871
347	-810.6432942000873	810.6432942000873	-810.6432942000873	810.6432942000873	810.6432942000873	810.6432942000873	810.6432942000873	810.6432942000873	-810.6432942000873	810.6432942000873	-810.6432942000873	810.6432942000873	810.6432942000873
348	-987.9911003873377	987.9911003873377	-987.9911003873377	987.9911003873377	987.9911003873377	987.9911003873377	987.9911003873377	987.9911003873377	-987.9911003873377	987.9911003873377	-987.9911003873377	987.9911003873377	987.9911003873377
349	-981.7785502876374	981.7785502876374	-981.7785502876374	981.7785502876374	981.7785502876374	981.7785502876374	981.7785502876374	981.7785502876374	-981.7785502876374	981.7785502876374	-981.7785502876374	981.7785502876374	981.7785502876374
350	-978.6660626876875	978.6660626876875	-978.6660626876875	978.6660626876875	978.6660626876875	978.6660626876875	978.6660626876875	978.6660626876875	-978.6660626876875	978.6660626876875	-978.6660626876875	978.6660626876875	978.6660626876875
351	-977.1067064001126	977.1067064001126	-977.1067064001126	977.1067064001126	977.1067064001126	977.1067064001126	977.1067064001126	977.1067064001126	-977.1067064001126	977.1067064001126	-977.1067064001126	977.1067064001126	977.1067064001126
352	-969.3285500878372	969.3285500878372	-969.3285500878372	969.3285500878372	969.3285500878372	969.3285500878372	969.3285500878372	969.3285500878372	-969.3285500878372	969.3285500878372	-969.3285500878372	969.3285500878372	969.3285500878372
353	-966.2160624878876	966.2160624878876	-966.2160624878876	966.2160624878876	966.2160624878876	966.2160624878876	966.2160624878876	966.2160624878876	-966.2160624878876	966.2160624878876	-966.2160624878876	966.2160624878876	966.2160624878876
354	-963.8754687002378	963.8754687002378	-963.8754687002378	963.8754687002378	963.8754687002378	963.8754687002378	963.8754687002378	963.8754687002378	-963.8754687002378	963.8754687002378	-963.8754687002378	963.8754687002378	963.8754687002378
355	-959.9786123877878	959.9786123877878	-959.9786123877878	959.9786123877878	959.9786123877878	959.9786123877878	959.9786123877878	959.9786123877878	-959.9786123877878	959.9786123877878	-959.9786123877878	959.9786123877878	959.9786123877878
356	-957.638018600138	957.638018600138	-957.638018600138	957.638018600138	957.638018600138	957.638018600138	957.638018600138	957.638018600138	-957.638018600138	957.638018600138	-957.638018600138	957.638018600138	957.638018600138
357	-955.2942936000628	955.2942936000628	-955.2942936000628	955.2942936000628	955.2942936000628	955.2942936000628	955.2942936000628	955.2942936000628	-955.2942936000628	955.2942936000628	-955.2942936000628	955.2942936000628	955.2942936000628
358	-954.5130560999879	954.5130560999879	-954.5130560999879	954.5130560999879	954.5130560999879	954.5130560999879	954.5130560999879	954.5130560999879	-954.5130560999879	954.5130560999879	-954.5130560999879	954.5130560999879	954.5130560999879
359	-952.9474498874127	952.9474498874127	-952.9474498874127	952.9474498874127	952.9474498874127	952.9474498874127	952.9474498874127	952.9474498874127	-952.9474498874127	952.9474498874127	-952.9474498874127	952.9474498874127	952.9474498874127
360	-944.3786498878372	944.3786498878372	-944.3786498878372	944.3786498878372	944.3786498878372	944.3786498878372	944.3786498878372	944.3786498878372	-944.3786498878372	944.3786498878372	-944.3786498878372	944.3786498878372	944.3786498878372
361	-941.2661622878876	941.2661622878876	-941.2661622878876	941.2661622878876	941.2661622878876	941.2661622878876	941.2661622878876	941.2661622878876	-941.2661622878876	941.2661622878876	-941.2661622878876	941.2661622878876	941.2661622878876
362	-938.9255685002378	938.9255685002378	-938.9255685002378	938.9255685002378	938.9255685002378	938.9255685002378	938.9255685002378	938.9255685002378	-938.9255685002378	938.9255685002378	-938.9255685002378	938.9255685002378	938.9255685002378
363	-935.0287121877878	935.0287121877878	-935.0287121877878	935.0287121877878	935.0287121877878	935.0287121877878	935.0287121877878	935.0287121877878	-935.0287121877878	935.0287121877878	-935.0287121877878	935.0287121877878	935.0287121877878
364	-932.688118400138	932.688118400138	-932.688118400138	932.688118400138	932.688118400138	932.688118400138	932.688118400138	932.688118400138	-932.688118400138	932.688118400138	-932.688118400138	932.688118400138	932.688118400138
365	-930.3443934000628	930.3443934000628	-930.3443934000628	930.3443934000628	930.3443934000628	930.3443934000628	930.3443934000628	930.3443934000628	-930.3443934000628	930.3443934000628	-930.3443934000628	930.3443934000628	930.3443934000628
366	-927.9975496874127	927.9975496874127	-927.9975496874127	927.9975496874127	927.9975496874127	927.9975496874127	927.9975496874127	927.9975496874127	-927.9975496874127	927.9975496874127	-927.9975496874127	927.9975496874127	927.9975496874127
367	-922.528812187588	922.528812187588	-922.528812187588	922.528812187588	922.528812187588	922.528812187588	922.528812187588	922.528812187588	-922.528812187588	922.528812187588	-922.528812187588	922.528812187588	922.528812187588
368	-920.1882183999381	920.1882183999381	-920.1882183999381	920.1882183999381	920.1882183999381	920.1882183999381	920.1882183999381	920.1882183999381	-920.1882183999381	920.1882183999381	-920.1882183999381	920.1882183999381	920.1882183999381
369	-917.8444933998629	917.8444933998629	-917.8444933998629	917.8444933998629	917.8444933998629	917.8444933998629	917.8444933998629	917.8444933998629	-917.8444933998629	917.8444933998629	-917.8444933998629	917.8444933998629	917.8444933998629
370	-917.063255899788	917.063255899788	-917.063255899788	917.063255899788	917.063255899788	917.063255899788	917.063255899788	917.063255899788	-917.063255899788	917.063255899788	-917.063255899788	917.063255899788	917.063255899788
371	-915.4976496872129	915.4976496872129	-915.4976496872129	915.4976496872129	915.4976496872129	915.4976496872129	915.4976496872129	915.4976496872129	-915.4976496872129	915.4976496872129	-915.4976496872129	915.4976496872129	915.4976496872129
372	-910.8008059996879	910.8008059996879	-910.8008059996879	910.8008059996879	910.8008059996879	910.8008059996879	910.8008059996879	910.8008059996879	-910.8008059996879	910.8008059996879	-910.8008059996879	910.8008059996879	910.8008059996879
373	-909.2351997871127	909.2351997871127	-909.2351997871127	909.2351997871127	909.2351997871127	909.2351997871127	909.2351997871127	909.2351997871127	-909.2351997871127	909.2351997871127	-909.2351997871127	909.2351997871127	909.2351997871127
374	-906.0977123871625	906.0977123871625	-906.0977123871625	906.0977123871625	906.0977123871625	906.0977123871625	906.0977123871625	906.0977123871625	-906.0977123871625	906.0977123871625	-906.0977123871625	906.0977123871625	906.0977123871625
375	-894.3788498878374	894.3788498878374	-894.3788498878374	894.3788498878374	894.3788498878374	894.3788498878374	894.3788498878374	894.3788498878374	-894.3788498878374	894.3788498878374	-894.3788498878374	894.3788498878374	894.3788498878374
376	-891.2663622878875	891.2663622878875	-891.2663622878875	891.2663622878875	891.2663622878875	891.2663622878875	891.2663622878875	891.2663622878875	-891.2663622878875	891.2663622878875	-891.2663622878875	891.2663622878875	891.2663622878875
377	-889.7070060003126	889.7070060003126	-889.7070060003126	889.7070060003126	889.7070060003126	889.7070060003126	889.7070060003126	889.7070060003126	-889.7070060003126	889.7070060003126	-889.7070060003126	889.7070060003126	889.7070060003126
378	-885.0289121877878	885.0289121877878	-885.0289121877878	885.0289121877878	885.0289121877878	885.0289121877878	885.0289121877878	885.0289121877878	-885.0289121877878	885.0289121877878	-885.0289121877878	885.0289121877878	885.0289121877878
379	-883.4695559002129	883.4695559002129	-883.4695559002129	883.4695559002129	883.4695559002129	883.4695559002129	883.4695559002129	883.4695559002129	-883.4695559002129	883.4695559002129	-883.4695559002129	883.4695559002129	883.4695559002129
380	-882.688318400138	882.688318400138	-882.688318400138	882.688318400138	882.688318400138	882.688318400138	882.688318400138	882.688318400138	-882.688318400138	882.688318400138	-882.688318400138	882.688318400138	882.688318400138
381	-880.3445934000628	880.3445934000628	-880.3445934000628	880.3445934000628	880.3445934000628	880.3445934000628	880.3445934000628	880.3445934000628	-880.3445934000628	880.3445934000628	-880.3445934000628	880.3445934000628	880.3445934000628
382	-877.9977496874127	877.9977496874127	-877.9977496874127	877.9977496874127	877.9977496874127	877.9977496874127	877.9977496874127	877.9977496874127	-877.9977496874127	877.9977496874127	-877.9977496874127	877.9977496874127	877.9977496874127
383	-872.5290121875879	872.5290121875879	-872.5290121875879	872.5290121875879	872.5290121875879	872.5290121875879	872.5290121875879	872.5290121875879	-872.5290121875879	872.5290121875879	-872.5290121875879	872.5290121875879	872.5290121875879
384	-870.1884183999381	870.1884183999381	-870.1884183999381	870.1884183999381	870.1884183999381	870.1884183999381	870.1884183999381	870.1884183999381	-870.1884183999381	870.1884183999381	-870.1884183999381	870.1884183999381	870.1884183999381
385	-867.8446933998629	867.8446933998629	-867.8446933998629	867.8446933998629	867.8446933998629	867.8446933998629	867.8446933998629	867.8446933998629	-867.8446933998629	867.8446933998629	-867.8446933998629	867.8446933998629	867.8446933998629
386	-867.063455899788	867.063455899788	-867.063455899788	867.063455899788	867.063455899788	867.063455899788	867.063455899788	867.063455899788	-867.063455899788	867.063455899788	-867.063455899788	867.063455899788	867.063455899788
